id,number,title,created_at,updated_at,closed_at,state,comments_count,labels,user_login,is_pull_request,body_length,html_url
139608622,3043,Refactoring and Improving Readability,2016-03-09T15:28:46Z,2016-03-16T20:28:22Z,2016-03-09T18:11:26Z,closed,11,"Do Not Merge,Needs Info",tusharmakkar08,True,75,https://github.com/psf/requests/pull/3043
139776178,3044,Suggest to user to install 'certifi' Python module if CA bundle is not found and 'certifi' is not loaded,2016-03-10T03:46:53Z,2021-09-08T19:00:29Z,2016-03-10T09:01:47Z,closed,2,,aahancoc,False,817,https://github.com/psf/requests/issues/3044
139997937,3045,Version/language widget causes massive URLs/redirect loops,2016-03-10T20:18:38Z,2021-09-08T18:00:56Z,2016-04-16T04:03:47Z,closed,6,,nicktimko,False,1727,https://github.com/psf/requests/issues/3045
140137021,3046,python 3.5 requests 2.9.1 can not upload Chinese filename,2016-03-11T09:38:41Z,2021-09-08T19:00:29Z,2016-03-11T15:17:37Z,closed,9,,pc10201,False,962,https://github.com/psf/requests/issues/3046
140362209,3047,requests:Failed to establish a new c onnection,2016-03-12T08:03:56Z,2021-09-08T19:00:28Z,2016-03-12T09:21:01Z,closed,4,,chengshuyi,False,7215,https://github.com/psf/requests/issues/3047
140471356,3048,Added unit tests for structures module,2016-03-13T10:09:05Z,2021-09-08T04:01:10Z,2016-04-06T19:06:36Z,closed,4,,Stranger6667,True,0,https://github.com/psf/requests/pull/3048
140475628,3049,Added unit tests for hooks module,2016-03-13T11:03:49Z,2021-09-08T04:01:10Z,2016-04-06T19:04:16Z,closed,7,,Stranger6667,True,0,https://github.com/psf/requests/pull/3049
140481019,3050,Getting ProxyError exception out of ConnectionError ,2016-03-13T12:25:25Z,2021-09-08T18:00:56Z,2016-04-16T04:03:25Z,closed,6,,alexanderad,False,1352,https://github.com/psf/requests/issues/3050
141019351,3051,Fix 'Transfer-Encoding: chunked' bug when upload an empty file,2016-03-15T15:59:26Z,2021-09-08T04:01:13Z,2016-03-15T16:08:14Z,closed,1,,monhz,True,559,https://github.com/psf/requests/pull/3051
141095235,3052,Why default to simplejson?,2016-03-15T20:55:07Z,2021-09-03T00:10:50Z,2016-03-20T19:47:51Z,closed,39,,digitaldavenyc,False,520,https://github.com/psf/requests/issues/3052
141299003,3053,"remove simplejson import, native python json import only",2016-03-16T14:55:30Z,2021-09-08T04:01:13Z,2016-03-16T16:00:24Z,closed,3,"Breaking API Change,Not Ready To Merge,Do Not Merge",digitaldavenyc,True,103,https://github.com/psf/requests/pull/3053
141319449,3054,Set a default timeout on a Session instance,2016-03-16T16:02:52Z,2016-03-16T16:07:44Z,2016-03-16T16:07:15Z,closed,2,,rgov,False,187,https://github.com/psf/requests/issues/3054
141319823,3055,Import native Python JSON only ,2016-03-16T16:04:00Z,2021-09-08T04:01:12Z,2016-03-16T16:17:12Z,closed,1,,digitaldavenyc,True,56,https://github.com/psf/requests/pull/3055
141326756,3056,Import native Python JSON only,2016-03-16T16:27:43Z,2021-08-28T00:06:25Z,2016-03-16T16:51:41Z,closed,19,,digitaldavenyc,True,56,https://github.com/psf/requests/pull/3056
141613703,3057,Clarify that SSL verification is on by default,2016-03-17T15:17:51Z,2021-09-08T04:01:12Z,2016-03-17T15:19:59Z,closed,2,,kevinburke,True,672,https://github.com/psf/requests/pull/3057
141629779,3058,'SSLError: [Errno 2] No such file or directory' when reconfiguring the CA bundle a Session uses,2016-03-17T16:09:46Z,2021-09-08T19:00:27Z,2016-03-17T16:18:29Z,closed,3,,jeremycline,False,7041,https://github.com/psf/requests/issues/3058
141688800,3059,Raise a ProxyError for proxy related connection issues,2016-03-17T19:47:29Z,2021-09-08T04:01:09Z,2016-04-06T19:01:25Z,closed,3,,alexanderad,True,78,https://github.com/psf/requests/pull/3059
141772335,3060,Consolidate logic for changing method during redirects,2016-03-18T04:23:45Z,2021-09-08T04:01:11Z,2016-03-20T18:46:00Z,closed,3,,benweatherman,True,782,https://github.com/psf/requests/pull/3060
142176952,3061,Getting tunnel CONNECT response headers,2016-03-20T16:09:25Z,2021-09-08T16:00:25Z,2016-03-20T17:11:05Z,closed,21,,jkryanchou,False,1318,https://github.com/psf/requests/issues/3061
142444095,3062,Requests causing NoneType error,2016-03-21T19:16:53Z,2021-09-08T19:00:27Z,2016-03-21T19:20:21Z,closed,1,,MNgeographer,False,1553,https://github.com/psf/requests/issues/3062
142947860,3063,Honor HTTP public key pinning headers for server certificate validation,2016-03-23T12:31:56Z,2021-09-08T19:00:26Z,2016-03-23T12:36:20Z,closed,2,,asieira,False,271,https://github.com/psf/requests/issues/3063
142948566,3064,Honor HTTP strict transport security headers,2016-03-23T12:35:49Z,2021-09-08T19:00:27Z,2016-03-23T12:36:57Z,closed,2,,asieira,False,255,https://github.com/psf/requests/issues/3064
143121766,3065,ImportError No module ngd-httpsclient,2016-03-24T01:37:53Z,2021-09-08T19:00:26Z,2016-03-25T14:06:59Z,closed,21,,jamesh38,False,1461,https://github.com/psf/requests/issues/3065
143481469,3066,auth and data set results in invalid http header,2016-03-25T11:30:41Z,2021-09-08T13:05:42Z,2016-12-08T12:33:12Z,closed,12,Bug,julian-r,False,318,https://github.com/psf/requests/issues/3066
143795601,3067,No way to make requests redirect POST/PUT/DELETE requests,2016-03-27T10:25:46Z,2021-09-08T19:00:25Z,2016-03-27T10:31:31Z,closed,3,,vmalloc,False,819,https://github.com/psf/requests/issues/3067
143847469,3068,Response read hangs,2016-03-27T20:57:08Z,2021-09-08T19:00:26Z,2016-03-28T15:35:07Z,closed,5,Bug,medecau,False,623,https://github.com/psf/requests/issues/3068
144231246,3069,Update docstring and API doc to document ability to add per-file headers in multipart POST,2016-03-29T11:13:06Z,2021-09-08T04:01:11Z,2016-03-29T11:31:57Z,closed,1,,achermes,True,516,https://github.com/psf/requests/pull/3069
144324837,3070,Consider making Timeout option required or have a default,2016-03-29T16:56:50Z,2024-05-21T10:16:30Z,2024-05-20T14:35:37Z,closed,62,"Feature Request,Breaking API Change",mlissner,False,1416,https://github.com/psf/requests/issues/3070
144347300,3071,allow certs.where to return a file like object,2016-03-29T18:23:49Z,2021-09-08T19:00:25Z,2016-03-29T18:31:11Z,closed,1,,cburroughs,False,486,https://github.com/psf/requests/issues/3071
144787225,3072,find_no_duplicates raise KeyError,2016-03-31T04:38:31Z,2021-09-08T19:00:25Z,2016-03-31T19:58:15Z,closed,3,,jackyliang,False,1164,https://github.com/psf/requests/issues/3072
145170191,3073,Redacted,2016-04-01T12:38:13Z,2016-04-02T15:52:49Z,2016-04-01T12:51:03Z,closed,6,,ghost,False,9,https://github.com/psf/requests/issues/3073
145857516,3074,proxy-scheme is case sensitivity or not?,2016-04-05T01:45:29Z,2021-09-08T19:00:24Z,2016-04-05T09:10:27Z,closed,1,,henry51,False,542,https://github.com/psf/requests/issues/3074
145858738,3075,"Incorrect Request When URL Contains Uppercase Letters in ""HTTPS"" Protocol and When Using Proxies",2016-04-05T01:51:09Z,2021-09-08T19:00:24Z,2016-04-05T09:06:04Z,closed,8,,correcthorsebatterystaple-,False,2202,https://github.com/psf/requests/issues/3075
145991760,3076,requests.get returns a response with the text doubled,2016-04-05T13:37:32Z,2021-09-08T19:00:24Z,2016-04-05T14:56:20Z,closed,5,,hachterberg,False,1689,https://github.com/psf/requests/issues/3076
146155870,3077,%2e Being Decoded in URL,2016-04-06T01:12:48Z,2021-09-08T19:00:23Z,2016-04-06T07:43:44Z,closed,5,,correcthorsebatterystaple-,False,1767,https://github.com/psf/requests/issues/3077
146573413,3078,The request module redirects to a wrong URL if the 'Location' field of the response header contains utf-8 characters.,2016-04-07T10:24:11Z,2021-09-08T02:09:53Z,2016-04-07T10:26:25Z,closed,4,,odlbo,False,692,https://github.com/psf/requests/issues/3078
146747996,3079,requests gets stuck on post redirect where data is readable,2016-04-07T21:33:22Z,2021-09-02T00:07:16Z,2016-11-28T20:15:20Z,closed,18,,tzickel,False,1182,https://github.com/psf/requests/issues/3079
146840541,3080,Add 421 Misdirected Request.,2016-04-08T07:25:52Z,2021-09-08T04:01:08Z,2016-04-10T20:49:27Z,closed,1,,Lukasa,True,258,https://github.com/psf/requests/pull/3080
146893172,3081,"Missing double quotation marks at ""requests/packages/urllib3/fields.py"" Line 46",2016-04-08T10:57:31Z,2021-09-08T18:01:01Z,2016-04-08T11:03:41Z,closed,1,,imnisen,False,85,https://github.com/psf/requests/issues/3081
146989195,3082,Added a test to show a faulty behaviour when posting binary data for an object with no __iter__,2016-04-08T17:28:11Z,2021-09-08T04:01:07Z,2016-04-11T12:38:50Z,closed,6,,tzickel,True,395,https://github.com/psf/requests/pull/3082
147238144,3083,Improvement to hook response.,2016-04-10T16:27:38Z,2021-09-08T18:00:59Z,2016-04-11T13:00:16Z,closed,4,,JackDandy,False,338,https://github.com/psf/requests/issues/3083
147254881,3084,requests attempts to use IPv6 even when IPv6 is disabled,2016-04-10T19:19:19Z,2021-09-08T18:01:01Z,2016-04-10T19:31:39Z,closed,2,,kz26,False,1297,https://github.com/psf/requests/issues/3084
147316725,3085,Is there a way to specify filename in the post data?,2016-04-11T05:04:01Z,2021-09-08T18:00:59Z,2016-04-11T07:13:31Z,closed,4,,imnisen,False,393,https://github.com/psf/requests/issues/3085
147328998,3086,"add rtype in session.request,help pycharm easy.",2016-04-11T06:35:18Z,2021-09-08T04:01:08Z,2016-04-11T07:14:39Z,closed,3,,sleshep,True,48,https://github.com/psf/requests/pull/3086
147332696,3087,Is there a mistake on requests/docs/user/quickstart.rst,2016-04-11T06:58:01Z,2021-09-08T18:01:00Z,2016-04-11T07:09:38Z,closed,1,,gaoxinge,False,396,https://github.com/psf/requests/issues/3087
147487047,3088,badTimezone: cannot clone with git 2.8.1,2016-04-11T16:46:00Z,2021-08-31T00:07:02Z,2016-04-11T16:50:12Z,closed,5,,rillian,False,379,https://github.com/psf/requests/issues/3088
147938482,3089,add requests.util.parse funtions,2016-04-13T03:44:27Z,2021-09-08T04:00:58Z,2016-04-13T07:23:19Z,closed,9,,sleshep,True,17,https://github.com/psf/requests/pull/3089
148079336,3090,Session.close() doesn't work with proxies,2016-04-13T14:29:33Z,2021-09-08T18:00:57Z,2016-04-15T13:36:43Z,closed,4,"Bug,Contributor Friendly",bodgit,False,2269,https://github.com/psf/requests/issues/3090
148113322,3091,Clear any pooled proxy connections,2016-04-13T16:25:31Z,2021-09-08T04:01:06Z,2016-04-15T12:50:06Z,closed,9,,bodgit,True,147,https://github.com/psf/requests/pull/3091
148186611,3092,Problem in json.dump with headers dictionary,2016-04-13T21:22:27Z,2021-09-08T18:00:58Z,2016-04-14T07:50:42Z,closed,3,,rodrigozanatta,False,763,https://github.com/psf/requests/issues/3092
148200495,3093,Token string add error,2016-04-13T22:24:56Z,2021-09-08T16:00:35Z,2016-08-05T07:53:54Z,closed,3,"Needs Info,Question/Not a bug,Propose Close",Nuruddinjr,False,479,https://github.com/psf/requests/issues/3093
148220295,3094,session proxy not working with user/password,2016-04-14T00:50:11Z,2021-09-08T18:00:57Z,2016-04-14T18:09:30Z,closed,7,,emgerner-msft,False,922,https://github.com/psf/requests/issues/3094
148285989,3095,"SSLError: bad handshake (ssl3_get_server_certificate, certificate verify failed)",2016-04-14T08:13:04Z,2021-09-08T07:00:39Z,2016-04-14T08:23:51Z,closed,12,,djc,False,1411,https://github.com/psf/requests/issues/3095
148412460,3096,Change _store of CaseInsensitiveDict to OrderedDict,2016-04-14T16:15:41Z,2021-09-08T03:01:06Z,2016-04-29T21:47:35Z,closed,13,,piotrjurkiewicz,True,107,https://github.com/psf/requests/pull/3096
148503885,3097,Be able to set _MAXHEADERS in httplib.py,2016-04-14T22:41:44Z,2021-09-08T18:00:51Z,2016-04-19T17:14:10Z,closed,1,"Needs Info,Question/Not a bug,Propose Close",sloh,False,1188,https://github.com/psf/requests/issues/3097
148578221,3098,HeaderParsingError: Failed to parse headers,2016-04-15T07:22:15Z,2021-08-27T00:08:26Z,2016-04-15T08:12:58Z,closed,23,,guyskk,False,2344,https://github.com/psf/requests/issues/3098
148779712,3099,overall timeout,2016-04-15T22:00:39Z,2021-09-08T18:00:47Z,2016-04-26T17:09:54Z,closed,38,Propose Close,emgerner-msft,False,971,https://github.com/psf/requests/issues/3099
148838782,3100,Remove stale sentence in philosophy.rst,2016-04-16T09:59:53Z,2021-09-08T04:01:05Z,2016-04-17T17:26:25Z,closed,2,Needs BDFL Input,hitstergtd,True,46,https://github.com/psf/requests/pull/3100
149024007,3101,How to find what proxies Requests is using?,2016-04-18T02:36:12Z,2021-09-08T18:00:52Z,2016-04-18T05:38:28Z,closed,1,,thuzhf,False,378,https://github.com/psf/requests/issues/3101
149045770,3102,PreparedRequest check: use duck typing?,2016-04-18T05:25:57Z,2021-09-08T18:00:50Z,2016-04-21T15:30:22Z,closed,2,,kevinburke,False,3649,https://github.com/psf/requests/issues/3102
149092070,3103,Implement #2149,2016-04-18T09:10:17Z,2021-09-08T04:01:05Z,2016-04-18T13:42:50Z,closed,2,,weiwei,True,449,https://github.com/psf/requests/pull/3103
149209398,3104,SSLError exception leak while reading content stream,2016-04-18T16:55:07Z,2021-09-08T15:00:48Z,2016-04-19T06:19:23Z,closed,12,,fredthomsen,False,1920,https://github.com/psf/requests/issues/3104
149336538,3105,Sticker Design [Kenneth],2016-04-19T03:17:38Z,2021-09-08T17:05:34Z,2016-07-01T18:39:31Z,closed,7,,kennethreitz,False,364,https://github.com/psf/requests/issues/3105
149542630,3106,Congrats on worst naming standards for Python modules 2015+,2016-04-19T18:24:26Z,2016-04-19T18:44:34Z,2016-04-19T18:24:42Z,closed,0,,mossarelli,False,1192,https://github.com/psf/requests/issues/3106
149621611,3107,Redirected request.post turns into a GET,2016-04-20T00:48:15Z,2021-09-08T18:00:50Z,2016-04-20T07:22:32Z,closed,1,,wontonst,False,2072,https://github.com/psf/requests/issues/3107
150106470,3108,Flip conditional in session.send(),2016-04-21T15:21:26Z,2021-09-08T04:01:04Z,2016-04-21T15:30:22Z,closed,2,,kevinburke,True,1097,https://github.com/psf/requests/pull/3108
150186966,3109,HTTPAdapter now updates its PoolManager connection_pool_kw,2016-04-21T20:47:49Z,2021-09-08T02:10:28Z,2016-09-29T20:30:31Z,closed,13,,jeremycline,True,585,https://github.com/psf/requests/pull/3109
151097407,3131,utils.select_proxy raises an exception when URL has no hostname,2016-04-26T10:24:27Z,2021-09-08T16:00:40Z,2016-04-26T10:35:23Z,closed,9,,chipaca,False,211,https://github.com/psf/requests/issues/3131
151097486,3132,utils: let select_proxy not raise an exception when url has no hostname,2016-04-26T10:24:54Z,2021-09-08T04:01:04Z,2016-04-26T10:35:23Z,closed,4,,chipaca,True,13,https://github.com/psf/requests/pull/3132
151192406,3133,requests cannot fetch this website (only in Python 3),2016-04-26T17:27:15Z,2021-09-08T18:00:49Z,2016-04-26T17:52:49Z,closed,4,,jribbens,False,239,https://github.com/psf/requests/issues/3133
151214794,3134,Extensions Guide,2016-04-26T19:07:15Z,2021-09-08T07:00:41Z,2017-07-30T00:16:45Z,closed,5,,kennethreitz,False,291,https://github.com/psf/requests/issues/3134
151215181,3135,requests.cookies hardcodes a root path attribute,2016-04-26T19:09:17Z,2021-09-08T18:00:49Z,2016-04-26T19:24:33Z,closed,3,,evnm,False,553,https://github.com/psf/requests/issues/3135
151605950,3136,Update readthedocs links.,2016-04-28T10:39:52Z,2021-09-08T04:01:03Z,2016-04-28T10:43:14Z,closed,1,,Natim,True,0,https://github.com/psf/requests/pull/3136
151807285,3137,"Python ssl certificate connectivity issue from mac, ssl.c:2825",2016-04-29T07:19:30Z,2018-06-25T11:53:47Z,2016-05-04T19:26:39Z,closed,16,,nahonnyate,False,1168,https://github.com/psf/requests/issues/3137
151835971,3138,Possible NameError if unexpected encryption algorithm encountered.,2016-04-29T10:22:12Z,2021-09-08T18:00:49Z,2016-04-29T16:05:22Z,closed,3,,markshannon,False,204,https://github.com/psf/requests/issues/3138
151901856,3139,"Initialize hash_utf8 to None, preventing NameError. Fixes #3138.",2016-04-29T15:50:39Z,2021-09-08T04:01:03Z,2016-04-29T16:05:20Z,closed,1,,markshannon,True,0,https://github.com/psf/requests/pull/3139
152544034,3170,Unexpected redirect behavior,2016-05-02T12:31:47Z,2021-09-08T18:00:48Z,2016-05-02T12:39:07Z,closed,5,,coursera-ds,False,5143,https://github.com/psf/requests/issues/3170
152709636,3172,how to use socks proxy ?,2016-05-03T06:37:48Z,2021-09-08T15:00:48Z,2016-05-03T07:08:18Z,closed,3,,iliul,False,210,https://github.com/psf/requests/issues/3172
152713061,3173,Add section on SOCKS proxies.,2016-05-03T07:08:00Z,2021-09-08T04:01:02Z,2016-05-05T17:18:28Z,closed,2,,Lukasa,True,16,https://github.com/psf/requests/pull/3173
152765686,3174,Recent update of urllib3 broke stream requests,2016-05-03T12:51:49Z,2021-09-08T09:00:35Z,2017-06-09T19:14:02Z,closed,16,,ducu,False,1355,https://github.com/psf/requests/issues/3174
152846729,3175,Gzipping requests,2016-05-03T18:47:33Z,2021-09-08T18:00:48Z,2016-05-04T11:04:11Z,closed,2,,kuraga,False,148,https://github.com/psf/requests/issues/3175
153064975,3176,add ability to control the headers that will be deleted in case of redirect,2016-05-04T17:01:34Z,2021-09-08T01:21:44Z,2016-11-15T09:47:36Z,closed,7,,ghost,True,265,https://github.com/psf/requests/pull/3176
153145294,3177,Encode JSON to bytes per urllib3 expectations,2016-05-05T00:25:43Z,2021-09-08T18:00:43Z,2016-05-22T16:45:20Z,closed,0,,haikuginger,False,290,https://github.com/psf/requests/issues/3177
153145372,3178,Encoding JSON requests to bytes for urllib3 to handle,2016-05-05T00:26:23Z,2021-09-08T03:01:04Z,2016-05-22T16:02:09Z,closed,5,,haikuginger,True,18,https://github.com/psf/requests/pull/3178
153160783,3179,Fix TypeError when get json-encoded content of a response,2016-05-05T03:17:47Z,2021-09-08T04:01:01Z,2016-05-06T12:59:01Z,closed,7,,messense,True,197,https://github.com/psf/requests/pull/3179
153225463,3180,OSError: [Errno 22] in self.sock.sendall(data),2016-05-05T12:50:56Z,2016-05-05T17:11:37Z,2016-05-05T13:09:58Z,closed,3,,AstinCHOI,False,1490,https://github.com/psf/requests/issues/3180
153544539,3181,Potential fix for #3066 (Transfer-Encoding and Content-Length headers both being set),2016-05-06T21:46:07Z,2021-09-08T04:00:58Z,2016-05-24T01:42:27Z,closed,3,,davidsoncasey,True,0,https://github.com/psf/requests/pull/3181
153781683,3182,Sending too much personal information in User-Anget. Risky,2016-05-09T13:54:41Z,2021-09-08T18:00:46Z,2016-05-09T13:56:25Z,closed,1,,Zerokami,False,518,https://github.com/psf/requests/issues/3182
154007895,3183,Feature request: support ALL_PROXY environment variable,2016-05-10T13:35:35Z,2021-09-08T18:00:44Z,2016-05-17T15:42:32Z,closed,2,Contributor Friendly,brettdh,False,882,https://github.com/psf/requests/issues/3183
154155484,3184,Refactor prepare_body,2016-05-11T04:01:14Z,2021-09-07T00:06:37Z,2017-02-10T17:18:18Z,closed,26,"Planned,Breaking API Change,Do Not Merge,needs rebase",davidsoncasey,True,846,https://github.com/psf/requests/pull/3184
